1617652202.440416,-1.667820E-09,-1.000000E+00

1617652303.138585,-1.667820E-09,-1.000000E+00

1617653934.130406,9.562147E-15,5.733319E-06

1617656575.655002,0.000000E+00,0.000000E+00

1617656815.255001,0.000000E+00,0.000000E+00

1617656834.118143,0.000000E+00,0.000000E+00

1617657369.321204,0.000000E+00,0.000000E+00

1617657586.173619,0.000000E+00,0.000000E+00

1617657959.776463,0.000000E+00,0.000000E+00

1617658537.151296,0.000000E+00,0.000000E+00

1617658923.399873,0.000000E+00,0.000000E+00

1617659122.632763,0.000000E+00,0.000000E+00

1617659124.427704,0.000000E+00,0.000000E+00

1617659126.551272,0.000000E+00,0.000000E+00

1617659127.987701,0.000000E+00,0.000000E+00

1617659129.198385,0.000000E+00,0.000000E+00

1617659131.505539,0.000000E+00,0.000000E+00

1617659133.427349,0.000000E+00,0.000000E+00

1617659400.891081,0.000000E+00,0.000000E+00

1617659404.300175,0.000000E+00,0.000000E+00

1617659411.038524,0.000000E+00,0.000000E+00

1617659424.412517,0.000000E+00,0.000000E+00

1617659427.121940,0.000000E+00,0.000000E+00

1617659428.816863,0.000000E+00,0.000000E+00

1617659440.791806,0.000000E+00,0.000000E+00

1617659755.672570,0.000000E+00,0.000000E+00

1618254543.915692,0.000000,0.0000001618254628.148494,0.000000,0.0000001618254646.436328,0.000000,0.0000001618254673.576251,0.000000,0.0000001618254728.806737,0.000000,0.0000001618255682.355801,0.000000,0.0000001618255806.482284,31.229080,0.000000

1618255921.493719,234.212858,0.000002

1618256444.442426,31.231877,0.000000

1618256626.207366,31.253920,0.000000

1618256626.207496,31.253920,0.000000

1618256626.207566,31.253920,0.000000

1618256626.207612,31.253920,0.000000

1618256626.212534,31.253920,0.000000

1618256626.212707,265.441241,0.000002

1618256626.212849,46.842574,0.000000

1618256626.213017,0.000002,0.000000

1618256626.213220,0.000002,0.000000

1618256626.213358,0.000002,0.000000

1618256626.213463,0.000002,0.000000

1618256626.213512,0.000002,0.000000

1618256626.213672,0.000002,0.000000

1618256626.213807,0.000002,0.000000

1618256626.213935,0.000002,0.000000

1618256626.214095,0.000000,0.000000

1618256626.214268,0.000006,0.000000

1618256626.214800,0.000002,0.000000

1618256626.214853,0.000002,0.000000

1618256626.215017,0.000002,0.000000

1618256626.215135,0.000002,0.000000

1618256626.215269,46.842572,0.000000

1618256626.215364,0.000002,0.000000

1618256626.216099,0.563399,0.000000

1618256626.216281,1.008095,0.000000

1618256626.216422,0.000004,0.000000

1618256626.216517,46.842572,0.000000

1618256626.216565,46.842572,0.000000

1618256626.216656,46.842572,0.000000

1618256626.216711,46.842572,0.000000

1618256626.216799,46.842574,0.000000

1618256626.216881,46.842574,0.000000

1618256626.216928,46.842574,0.000000

1618256626.217006,265.441241,0.000002

1618256626.217053,265.441241,0.000002

1618256626.217178,265.441241,0.000002

1618256626.217265,265.441241,0.000002

1618256626.217352,0.503365,0.000000

1618256626.217402,0.000002,0.000000

1618256626.217458,0.000002,0.000000

1618256626.217592,0.000002,0.000000

1618256626.217724,0.000002,0.000000

1618256626.218387,0.000002,0.000000

1618256626.218568,0.000002,0.000000

1618256626.218808,0.000002,0.000000

1618256626.218940,46.842574,0.000000

1618256626.219091,46.842574,0.000000

1618256626.219219,6.032409,0.000000

1618256626.219345,0.000006,0.000000

1618256626.219468,0.000006,0.000000

1618256626.219589,0.000006,0.000000

1618256626.219723,0.000006,0.000000

1618256626.220346,0.000002,0.000000

1618256626.220431,0.000002,0.000000

1618256626.220480,0.000002,0.000000

1618256626.220816,0.219619,0.000000

1618256626.221298,0.219619,0.000000

1618256626.221483,38.423155,0.000000

1618256626.221697,0.219619,0.000000

1618256626.221998,0.219619,0.000000

1618256626.222153,0.219619,0.000000

1618256626.222536,0.000002,0.000000

1618256626.222848,46.842572,0.000000

1618256626.223174,0.219621,0.000000

1618256626.224147,0.000000,0.000000

1618256626.224327,0.000000,0.000000

1618256626.227402,0.000000,0.000000

1618256626.227554,0.000000,0.000000

1618256626.227710,0.000002,0.000000

1618256626.228087,0.000002,0.000000

1618256626.228144,0.000002,0.000000

1618256626.228240,0.000002,0.000000

1618256626.228295,0.000002,0.000000

1618256626.228379,0.000000,0.000000

1618256626.228419,0.000000,0.000000

1618256626.228456,0.000000,0.000000

1618256626.228537,0.000000,0.000000

1618256626.228587,265.441245,0.000002

1618256626.228799,265.441245,0.000002

1618256626.229356,265.441245,0.000002

1618256626.229419,0.000002,0.000000

1618256626.229509,0.000002,0.000000

1618256626.229596,0.000002,0.000000

1618256626.229636,0.000002,0.000000

1618256626.229712,0.000002,0.000000

1618256626.229791,0.000002,0.000000

1618256626.229837,0.000006,0.000000

1618256626.229891,0.000006,0.000000

1618256626.229983,0.000000,0.000000

1618256626.230069,0.000000,0.000000

1618256626.230115,0.000000,0.000000

1618256626.230165,0.000000,0.000000

1618256626.230252,0.000006,0.000000

1618256626.230305,0.000006,0.000000

1618256626.230394,0.000006,0.000000

1618256626.230478,48.220294,0.000000

1618256626.230565,265.441241,0.000002

1618256626.231291,0.219621,0.000000

1618256626.231446,0.219621,0.000000

1618256626.231595,0.219621,0.000000

1618256626.233678,0.219621,0.000000

1618256626.233823,0.000000,0.000000

1618256626.234115,0.000000,0.000000

1618256626.234264,0.000000,0.000000

1618256626.234419,46.842572,0.000000

1618256626.235453,46.842572,0.000000

1618256626.235590,46.842572,0.000000

1618256626.235673,0.000000,0.000000

1618256626.235754,0.000000,0.000000

1618256626.235794,0.000000,0.000000

1618256626.235834,0.000000,0.000000

1618256626.235872,0.000000,0.000000

1618256626.235910,0.000000,0.000000

1618256626.235948,0.000004,0.000000

1618256626.235986,0.000004,0.000000

1618256626.236084,0.000004,0.000000

1618256626.236199,0.000004,0.000000

1618256626.236312,0.000004,0.000000

1618256626.236424,0.000004,0.000000

1618256626.236538,0.000004,0.000000

1618256626.236653,0.000002,0.000000

1618256626.236764,0.000002,0.000000

1618256626.236893,0.000000,0.000000

1618256626.237054,0.000000,0.000000

1618256626.237203,0.000000,0.000000

1618256626.237350,246.153121,0.000002

1618256626.237471,0.000004,0.000000

1618256626.238458,0.000004,0.000000

1618256626.356829,0.000004,0.000000

1618256626.356958,0.000004,0.000000

1618256626.357003,0.000004,0.000000

1618256626.357047,0.000000,0.000000

1618256626.357091,0.000000,0.000000

1618256626.357136,0.000004,0.000000

1618256626.357178,0.000004,0.000000

1618256626.357218,0.000004,0.000000

1618256626.357258,0.000004,0.000000

1618256626.357296,46.842572,0.000000

1618256626.357335,46.842572,0.000000

1618256626.357375,46.842572,0.000000

1618256626.357415,46.842572,0.000000

1618256626.357458,46.842572,0.000000

1618256626.357504,46.842572,0.000000

1618256626.358900,0.219619,0.000000

1618256626.359022,0.000000,0.000000

1618256626.359110,0.000000,0.000000

1618256626.359150,0.000002,0.000000

1618256626.359202,0.000002,0.000000

1618256626.359286,265.441239,0.000002

1618256626.359330,265.441239,0.000002

1618256626.359412,265.441239,0.000002

1618256626.359498,265.441239,0.000002

1618256626.359550,265.441239,0.000002

1618256626.359637,46.842572,0.000000

1618256626.359688,46.842572,0.000000

1618256626.359764,0.000000,0.000000

1618256626.780132,0.000000,0.000000

1618256626.780224,0.000000,0.000000

1618256626.780265,46.842572,0.000000

1618256626.780306,46.842572,0.000000

1618256626.780353,46.842572,0.000000

1618256626.780393,0.000002,0.000000

1618256626.780432,0.000002,0.000000

1618256626.780482,0.000006,0.000000

1618256626.780559,0.000004,0.000000

1618256626.780611,0.000004,0.000000

1618256626.780701,0.000004,0.000000

1618256626.780753,0.000006,0.000000

1618256626.780844,0.000006,0.000000

1618256626.780891,0.000006,0.000000

1618256626.780933,0.000006,0.000000

1618256626.780972,265.441245,0.000002

1618256626.781012,265.441245,0.000002

1618256626.781052,265.441245,0.000002

1618256626.781094,265.441241,0.000002

1618256626.781133,265.441241,0.000002

