TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1617910128.751644,1.228143E-04,1.840940E+04,790,1965,392,1752,15456
1617910128.752056,1.787799E-09,2.679844E-01,0,0,392,1752,15456
1617910128.752362,1.787799E-09,2.679844E-01,0,0,392,1752,15456
1617910128.752709,7.297140E-11,1.093814E-02,408,0,392,1752,15456
1617910128.753001,7.297140E-11,1.093814E-02,408,0,392,1752,15456
1617910128.753294,7.297140E-11,1.093814E-02,408,0,392,1752,15456
1617910128.753631,1.892878E-07,2.837353E+01,0,3,392,1752,15456
1617910128.753957,1.947607E-07,2.919389E+01,1984,3,392,1752,15456
1617910128.754350,1.842571E-09,2.761944E-01,450,0,0,192,15456
1617910128.754686,0.000000E+00,0.000000E+00,0,0,0,192,15456
1617910128.754974,0.000000E+00,0.000000E+00,0,0,0,192,15456
1617910128.755308,0.000000E+00,0.000000E+00,0,0,0,192,15456
1617910128.755659,2.507984E-07,3.759374E+01,195,4,0,192,15456
1617910128.756607,6.359375E-08,9.532463E+00,3,1,17,0,800
1617910128.756963,7.187500E-08,1.077379E+01,137,1,17,0,800
1617910128.757468,5.301339E-09,7.946508E-01,192,0,135,960,288
1617910128.757844,5.301339E-09,7.946508E-01,192,0,135,960,288
1617910128.758833,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.759160,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.759463,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.759812,1.488095E-09,2.230599E-01,256,0,240,960,288
1617910128.760152,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.760504,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.760800,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.761114,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.761406,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.761696,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.762010,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.762302,2.232143E-08,3.345898E+00,0,0,240,960,288
1617910128.762633,1.395089E-09,2.091186E-01,255,0,240,960,288
1617910128.763005,0.000000E+00,0.000000E+00,64,0,0,384,384
1617910128.763293,0.000000E+00,0.000000E+00,64,0,0,384,384
1617910128.763625,0.000000E+00,0.000000E+00,3,0,0,384,384
1617910128.763956,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.764282,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.767301,0.000000E+00,0.000000E+00,1020,0,0,384,384
1617910128.767620,0.000000E+00,0.000000E+00,1020,0,0,384,384
1617910128.767939,0.000000E+00,0.000000E+00,1020,0,0,384,384
1617910128.768263,0.000000E+00,0.000000E+00,1020,0,0,384,384
1617910128.768608,0.000000E+00,0.000000E+00,963,0,0,384,384
1617910128.769540,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.769869,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.770255,0.000000E+00,0.000000E+00,6,0,0,384,384
1617910128.770556,0.000000E+00,0.000000E+00,6,0,0,384,384
1617910128.770941,0.000000E+00,0.000000E+00,96,0,258,384,384
1617910128.771276,0.000000E+00,0.000000E+00,0,0,258,384,384
1617910128.771586,0.000000E+00,0.000000E+00,0,0,258,384,384
1617910128.771948,0.000000E+00,0.000000E+00,0,0,258,384,384
1617910128.772258,0.000000E+00,0.000000E+00,0,0,258,384,384
1617910128.772618,0.000000E+00,0.000000E+00,960,0,258,384,384
1617910128.773003,0.000000E+00,0.000000E+00,452,0,240,384,384
1617910128.773307,0.000000E+00,0.000000E+00,452,0,240,384,384
1617910128.773611,0.000000E+00,0.000000E+00,452,0,240,384,384
1617910128.773911,0.000000E+00,0.000000E+00,452,0,240,384,384
1617910128.774241,0.000000E+00,0.000000E+00,384,0,240,384,384
1617910128.774559,0.000000E+00,0.000000E+00,384,0,240,384,384
1617910128.774893,0.000000E+00,0.000000E+00,1100,0,240,384,384
1617910128.775264,0.000000E+00,0.000000E+00,1100,0,240,384,384
1617910128.775643,0.000000E+00,0.000000E+00,256,0,240,384,384
1617910128.775945,0.000000E+00,0.000000E+00,256,0,240,384,384
1617910128.776241,0.000000E+00,0.000000E+00,256,0,240,384,384
1617910128.776538,0.000000E+00,0.000000E+00,256,0,240,384,384
1617910128.776833,0.000000E+00,0.000000E+00,256,0,240,384,384
1617910128.777156,0.000000E+00,0.000000E+00,0,0,240,384,384
1617910128.777507,0.000000E+00,0.000000E+00,0,0,240,384,384
1617910128.777807,0.000000E+00,0.000000E+00,0,0,240,384,384
1617910128.778106,0.000000E+00,0.000000E+00,0,0,240,384,384
1617910128.778404,0.000000E+00,0.000000E+00,0,0,240,384,384
1617910128.778773,0.000000E+00,0.000000E+00,12,0,54,384,384
1617910128.779152,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.779512,0.000000E+00,0.000000E+00,900,0,0,384,384
1617910128.779820,0.000000E+00,0.000000E+00,900,0,0,384,384
1617910128.784398,0.000000E+00,0.000000E+00,192,0,0,384,384
1617910128.784748,0.000000E+00,0.000000E+00,192,0,0,384,384
1617910128.785128,0.000000E+00,0.000000E+00,0,0,0,384,384
1617910128.786018,0.000000E+00,0.000000E+00,288,0,0,384,384
1617910128.786337,0.000000E+00,0.000000E+00,288,0,0,384,384
1617910128.786976,0.000000E+00,0.000000E+00,288,0,0,384,384
1617910128.787293,0.000000E+00,0.000000E+00,288,0,0,384,384
1617910128.787611,0.000000E+00,0.000000E+00,1032,0,0,384,384
1617910128.788263,0.000000E+00,0.000000E+00,1032,0,0,384,384
1617910128.788633,0.000000E+00,0.000000E+00,128,0,0,384,384
1617910128.788939,0.000000E+00,0.000000E+00,128,0,0,384,384
1617910128.789636,0.000000E+00,0.000000E+00,128,0,0,384,384
1617910128.790051,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.790383,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.791141,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.791463,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.792170,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.792496,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.792815,0.000000E+00,0.000000E+00,0,0,0,960,384
1617910128.793584,1.458333E-07,2.185987E+01,192,2,0,960,384
1617910128.793923,1.458333E-07,2.185987E+01,192,2,0,960,384
1617910128.794312,4.372830E-08,6.554707E+00,403,0,0,960,384
1617910128.794997,2.115885E-08,3.171632E+00,195,0,0,960,384
1617910128.795338,2.115885E-08,3.171632E+00,195,0,0,960,384
1617910128.796084,2.115885E-08,3.171632E+00,195,0,0,960,384
1617910128.796448,2.115885E-08,3.171632E+00,195,0,0,960,384
1617910128.796829,3.906250E-09,5.855321E-01,36,0,0,960,384
1617910128.797554,1.627604E-09,2.439717E-01,15,0,0,960,384
1617910128.798830,8.919271E-08,1.336965E+01,252,0,800,0,384
1617910128.953574,2.407917E-05,3.609376E+03,640,384,32,960,480
1617910128.953980,2.407917E-05,3.609376E+03,640,384,32,960,480
1617910128.954291,2.407917E-05,3.609376E+03,640,384,32,960,480
1617910128.954602,2.407917E-05,3.609376E+03,640,384,32,960,480
1617910128.954912,2.407917E-05,3.609376E+03,640,384,32,960,480
1617910128.955306,2.400417E-05,3.598134E+03,0,384,32,960,480
1617910128.955659,2.403542E-05,3.602818E+03,304,384,32,960,480
1617910128.955966,2.403542E-05,3.602818E+03,304,384,32,960,480
1617910128.956305,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.956613,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.956923,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.957229,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.957537,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.957846,2.404583E-05,3.604380E+03,384,384,32,960,480
1617910128.958186,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.958493,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.958799,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.959102,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.959412,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.959720,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.960026,2.400339E-05,3.598017E+03,6,384,32,960,480
1617910128.960358,2.400417E-05,3.598134E+03,0,384,32,960,480
1617910128.960741,5.026042E-08,7.533847E+00,498,0,112,960,480
1617910128.961072,1.471354E-08,2.205504E+00,225,0,112,960,480
1617910128.961377,1.471354E-08,2.205504E+00,225,0,112,960,480
1617910128.961777,0.000000E+00,0.000000E+00,0,0,0,0,480
1617910128.962076,0.000000E+00,0.000000E+00,0,0,0,0,480
1617910128.962378,0.000000E+00,0.000000E+00,0,0,0,0,480
1617910128.962710,4.687500E-09,7.026386E-01,36,0,0,0,480
1617910128.963009,4.687500E-09,7.026386E-01,36,0,0,0,480
1617910128.963357,1.875000E-08,2.810554E+00,144,0,0,0,480
1617910128.963677,6.718750E-08,1.007115E+01,516,0,0,0,480
1617910128.963985,6.718750E-08,1.007115E+01,516,0,0,0,480
1617910128.965036,3.541667E-08,5.308825E+00,272,0,0,0,480
1617910128.965598,3.712871E-08,5.565454E+00,480,0,0,8,816
1617910128.966025,0.000000E+00,0.000000E+00,24,0,24,455,1920
1617910128.966385,4.820819E-08,7.226226E+00,1154,0,24,455,1920
1617910128.966682,4.820819E-08,7.226226E+00,1154,0,24,455,1920
1617910128.966985,4.820819E-08,7.226226E+00,1154,0,24,455,1920
1617910128.967292,4.820819E-08,7.226226E+00,1154,0,24,455,1920
1617910128.967614,1.023891E-09,1.534774E-01,0,0,24,455,1920
1617910129.337266,1.023891E-09,1.534774E-01,0,0,24,455,1920
1617910129.337740,1.903157E-07,2.852761E+01,195,3,129,455,1920
1617910129.338085,1.930034E-07,2.893048E+01,0,3,129,455,1920
1617910129.338400,1.930034E-07,2.893048E+01,0,3,129,455,1920
1617910129.338718,1.930034E-07,2.893048E+01,0,3,129,455,1920
1617910129.339161,6.682900E-08,1.001742E+01,8,1,24,25,256
1617910129.339510,6.899351E-08,1.034187E+01,0,1,24,25,256
1617910129.339822,6.899351E-08,1.034187E+01,0,1,24,25,256
1617910129.340169,6.493506E-08,9.733521E+00,15,1,24,25,256
1617910129.340550,6.493506E-08,9.733521E+00,15,1,24,25,256
1617910129.340920,6.493506E-08,9.733521E+00,15,1,24,25,256
1617910129.341463,1.168831E-07,1.752034E+01,225,1,24,25,256
1617910129.341862,1.168831E-07,1.752034E+01,225,1,24,25,256
1617910129.342370,1.168831E-07,1.752034E+01,225,1,24,25,256
1617910129.342793,6.466450E-08,9.692965E+00,16,1,24,25,256
1617910129.343186,1.079545E-07,1.618198E+01,192,1,24,25,256
1617910129.347587,3.179348E-07,4.765722E+01,0,3,1536,992,256
1617910129.347978,3.179348E-07,4.765722E+01,0,3,1536,992,256
1617910129.348327,2.744565E-07,4.114000E+01,512,3,1536,992,256
1617910129.348650,2.744565E-07,4.114000E+01,512,3,1536,992,256
1617910129.350188,3.152174E-07,4.724990E+01,32,3,1536,992,256
1617910129.350530,3.152174E-07,4.724990E+01,32,3,1536,992,256
1617910129.351378,2.554348E-07,3.828871E+01,0,2,1536,992,256
1617910129.352176,1.698370E-10,2.545792E-02,6,0,8,992,256
1617910129.352560,1.698370E-10,2.545792E-02,6,0,8,992,256
1617910129.354354,6.793478E-10,1.018317E-01,0,0,8,992,256
1617910129.355407,1.019022E-08,1.527475E+00,128,0,8,992,256
1617910129.355788,1.256793E-08,1.883886E+00,156,0,8,992,256
1617910129.356086,1.256793E-08,1.883886E+00,156,0,8,992,256
1617910129.356479,0.000000E+00,0.000000E+00,240,0,240,12,256
1617910129.356764,0.000000E+00,0.000000E+00,240,0,240,12,256
1617910129.357043,0.000000E+00,0.000000E+00,240,0,240,12,256
1617910129.357353,6.147541E-08,9.214932E+00,0,0,240,12,256
1617910129.357650,6.147541E-08,9.214932E+00,0,0,240,12,256
1617910129.357956,6.147541E-08,9.214932E+00,0,0,240,12,256
1617910129.358370,6.744277E-08,1.010942E+01,128,1,204,960,1921
1617910129.358669,6.744277E-08,1.010942E+01,128,1,204,960,1921
1617910129.359021,1.248699E-08,1.871753E+00,12,0,204,960,1921
1617910129.359354,1.229188E-08,1.842507E+00,15,0,204,960,1921
1617910129.359679,1.326743E-08,1.988738E+00,0,0,204,960,1921
1617910129.360010,1.326743E-08,1.988738E+00,0,0,204,960,1921
1617910129.360393,1.326743E-08,1.988738E+00,0,0,204,960,1921
1617910129.360785,2.029136E-08,3.041599E+00,516,0,204,960,1921
1617910129.434498,2.029136E-08,3.041599E+00,516,0,204,960,1921
1617910129.435285,1.000000E-08,1.498962E+00,152,0,0,967,17
1617910129.441290,1.000000E-08,1.498962E+00,152,0,0,967,17
1617910129.441687,1.195921E-06,1.792641E+02,128,19,0,967,17
1617910129.442090,4.210526E-09,6.311420E-01,64,0,0,967,17
1617910129.442450,8.421053E-09,1.262284E+00,128,0,0,967,17
1617910129.442766,8.421053E-09,1.262284E+00,128,0,0,967,17
1617910129.443077,8.421053E-09,1.262284E+00,128,0,0,967,17
1617910129.443467,1.578947E-08,2.366783E+00,240,0,0,967,17
1617910129.443977,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.444351,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.444787,5.052632E-08,7.573704E+00,768,0,0,967,17
1617910129.445175,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.445631,8.217105E-08,1.231713E+01,1249,0,0,967,17
1617910129.445974,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.446266,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.446578,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.446871,0.000000E+00,0.000000E+00,0,0,0,967,17
1617910129.574686,4.605263E-10,6.903116E-02,7,0,0,967,17
1617910129.575050,4.605263E-10,6.903116E-02,7,0,0,967,17
1617910129.575458,2.441974E-06,3.660426E+02,68,39,0,967,17
1617910129.575768,2.441974E-06,3.660426E+02,68,39,0,967,17
1617910129.576131,2.368421E-09,3.550174E-01,36,0,0,967,17
1617910129.576507,6.276316E-08,9.407961E+00,4,1,0,967,17
1617910129.576853,7.828947E-08,1.173530E+01,240,1,0,967,17
1617910129.577263,1.544737E-07,2.315502E+01,448,2,0,967,17
1617910129.577603,1.755263E-07,2.631073E+01,768,2,0,967,17
1617910129.577915,1.755263E-07,2.631073E+01,768,2,0,967,17
1617910129.578233,1.755263E-07,2.631073E+01,768,2,0,967,17
1617910129.578536,1.755263E-07,2.631073E+01,768,2,0,967,17
1617910129.586281,1.755263E-07,2.631073E+01,768,2,0,967,17
1617910129.588159,1.125137E-06,1.686538E+02,192,18,156,1985,18368
1617910129.589359,1.125595E-06,1.687225E+02,0,18,156,1985,18368
1617910129.590433,1.125183E-06,1.686607E+02,204,18,156,1985,18368
1617910129.591314,1.125183E-06,1.686607E+02,204,18,156,1985,18368
1617910129.592229,1.125504E-06,1.687087E+02,24,18,156,1985,18368
1617910129.595504,1.126846E-06,1.689100E+02,640,18,156,1985,18368
1617910129.597018,1.125298E-06,1.686779E+02,78,18,156,1985,18368
1617910129.730895,5.600059E-05,8.394277E+03,2,896,156,1985,18368
1617910129.731613,5.836843E-10,8.749208E-02,3,0,156,1985,18368
1617910129.732175,3.322804E-09,4.980758E-01,1027,0,156,1985,18368
1617910129.732676,2.395776E-09,3.591178E-01,784,0,156,1985,18368
1617910129.733313,2.395776E-09,3.591178E-01,784,0,156,1985,18368
1617910129.734041,1.350485E-09,2.024326E-01,510,0,156,1985,18368
1617910129.734782,2.823048E-09,4.231643E-01,896,0,156,1985,18368
1617910129.735528,2.823048E-09,4.231643E-01,896,0,156,1985,18368
1617910129.736301,2.823048E-09,4.231643E-01,896,0,156,1985,18368
1617910129.737144,0.000000E+00,0.000000E+00,0,0,0,1985,18368
1617910129.737915,1.174998E-09,1.761278E-01,308,0,0,1985,18368
1617910129.738618,1.174998E-09,1.761278E-01,308,0,0,1985,18368
1617910129.743076,1.174998E-09,1.761278E-01,308,0,0,1985,18368
1617910129.744190,1.056995E-09,1.584396E-01,450,0,142,156,18368
1617910129.744896,1.056995E-09,1.584396E-01,450,0,142,156,18368
1617910129.745708,4.873161E-10,7.304684E-02,0,0,142,156,18368
1617910129.746688,3.260213E-10,4.886936E-02,287,0,192,156,18368
1617910129.747634,1.784538E-09,2.674955E-01,249,0,769,156,18368
1617910129.748497,1.784538E-09,2.674955E-01,249,0,769,156,18368
1617910129.751548,2.628761E-09,3.940414E-01,3,0,769,156,18368
1617910129.814184,2.639057E-09,3.955846E-01,0,0,769,156,18368
1617910129.815000,5.600099E-05,8.394337E+03,480,896,769,156,18368
1617910129.815720,5.600099E-05,8.394337E+03,480,896,769,156,18368
1617910129.816401,5.600263E-05,8.394583E+03,3,896,769,156,18368
1617910129.817180,5.600187E-05,8.394469E+03,224,896,769,156,18368
1617910129.818050,5.600187E-05,8.394469E+03,224,896,769,156,18368
1617910129.819031,5.600238E-05,8.394545E+03,76,896,769,156,18368
1617910129.820290,8.574695E-10,1.285314E-01,0,0,252,0,18368
1617910129.821297,3.947082E-10,5.916527E-02,136,0,252,0,18368
1617910129.822376,8.846908E-10,1.326118E-01,512,0,252,0,18368
1617910129.824515,6.335747E-08,9.497046E+00,0,1,252,0,18368
1617910129.825342,3.521127E-09,5.278036E-01,192,0,1216,192,18368
1617910129.825960,2.640845E-09,3.958527E-01,448,0,1216,192,18368
1617910129.826472,2.640845E-09,3.958527E-01,448,0,1216,192,18368
1617910129.827024,4.122882E-09,6.180044E-01,17,0,1216,192,18368
1617910129.827603,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910129.828159,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910129.828735,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910129.829365,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910130.014728,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910130.015460,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910130.016112,4.181338E-09,6.267668E-01,0,0,1216,192,18368
1617910130.016762,5.845621E-11,8.762365E-03,129,0,112,192,18368
1617910130.017336,5.845621E-11,8.762365E-03,129,0,112,192,18368
1617910130.018041,1.304652E-07,1.955625E+01,994,0,63,450,896
1617910130.019836,2.592489E-08,3.886043E+00,248,0,63,450,896
1617910130.035708,2.592489E-08,3.886043E+00,248,0,63,450,896
1617910130.036484,2.592489E-08,3.886043E+00,248,0,63,450,896
1617910130.036970,2.592489E-08,3.886043E+00,248,0,63,450,896
1617910130.037510,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.038000,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.038495,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.039059,1.022982E-08,1.533412E+00,136,0,63,450,896
1617910130.039640,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.040203,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.040883,8.828475E-09,1.323355E+00,0,0,63,450,896
1617910130.049176,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.049766,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.050336,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.050891,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.051600,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.053768,1.758828E-06,2.636418E+02,0,28,63,450,896
1617910130.056231,6.992713E-08,1.048181E+01,56,1,3,450,896
1617910130.058175,6.992713E-08,1.048181E+01,56,1,3,450,896
1617910130.060040,6.992713E-08,1.048181E+01,56,1,3,450,896
1617910130.063205,5.805774E-07,8.702636E+01,132,9,3,450,896
1617910130.063706,4.724265E-07,7.081495E+01,520,0,6,964,896
1617910130.064108,4.595588E-09,6.888613E-01,1,0,6,964,896
1617910130.065609,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.065963,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.066290,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.068670,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.069096,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.069456,1.792279E-07,2.686559E+01,201,0,6,964,896
1617910130.069921,3.676471E-09,5.510891E-01,2,0,6,964,896
1617910130.070241,3.676471E-09,5.510891E-01,2,0,6,964,896
1617910130.070549,3.676471E-09,5.510891E-01,2,0,6,964,896
1617910130.070863,3.676471E-09,5.510891E-01,2,0,6,964,896
1617910130.071205,2.389706E-08,3.582079E+00,32,0,6,964,896
1617910130.071511,2.389706E-08,3.582079E+00,32,0,6,964,896
1617910130.071851,1.737132E-07,2.603896E+01,195,0,6,964,896
1617910130.072250,4.411765E-08,6.613069E+00,0,0,48,964,896
1617910130.107409,4.411765E-08,6.613069E+00,0,0,48,964,896
1617910130.107762,4.411765E-08,6.613069E+00,0,0,48,964,896
1617910130.108066,4.411765E-08,6.613069E+00,0,0,48,964,896
1617910130.108431,2.316176E-07,3.471861E+01,0,3,48,964,896
1617910130.108783,3.483456E-07,5.221569E+01,291,2,48,964,896
1617910130.109692,3.483456E-07,5.221569E+01,291,2,48,964,896
1617910130.110043,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.110341,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.110646,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.110954,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.111263,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.111568,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.111873,1.691176E-07,2.535010E+01,0,2,48,964,896
1617910130.112220,3.860294E-08,5.786435E+00,6,0,48,964,896
1617910130.112519,3.860294E-08,5.786435E+00,6,0,48,964,896
1617910130.112819,3.860294E-08,5.786435E+00,6,0,48,964,896
1617910130.113118,3.860294E-08,5.786435E+00,6,0,48,964,896
1617910130.113439,4.411765E-08,6.613069E+00,0,0,48,964,896
1617910130.113816,1.194853E-07,1.791040E+01,132,0,2,964,896
1617910130.114196,7.058824E-07,1.058091E+02,768,0,0,964,896
1617910130.114502,7.058824E-07,1.058091E+02,768,0,0,964,896
1617910130.225830,2.352941E-07,3.526970E+01,256,0,0,964,896
1617910130.226227,4.117647E-07,6.172198E+01,448,0,0,964,896
1617910130.226620,1.477022E-06,2.214000E+02,519,16,0,964,896
1617910130.226936,1.477022E-06,2.214000E+02,519,16,0,964,896
1617910130.227241,1.477022E-06,2.214000E+02,519,16,0,964,896
1617910130.227665,4.201681E-10,6.298161E-02,12,0,0,135,1920
1617910130.228059,3.361345E-09,5.038529E-01,0,0,96,135,1920
1617910130.228368,3.361345E-09,5.038529E-01,0,0,96,135,1920
1617910130.228671,3.361345E-09,5.038529E-01,0,0,96,135,1920
1617910130.229001,4.481793E-09,6.718038E-01,224,0,96,135,1920
1617910130.229316,4.481793E-09,6.718038E-01,224,0,96,135,1920
1617910130.229627,4.481793E-09,6.718038E-01,224,0,96,135,1920
1617910130.230049,6.510417E-09,9.758869E-01,2,0,102,960,1920
1617910130.230359,6.510417E-09,9.758869E-01,2,0,102,960,1920
1617910130.230682,6.510417E-09,9.758869E-01,2,0,102,960,1920
1617910130.230996,6.510417E-09,9.758869E-01,2,0,102,960,1920
1617910130.231357,1.953125E-09,2.927661E-01,132,0,102,960,1920
1617910130.231721,1.953125E-09,2.927661E-01,132,0,102,960,1920
1617910130.232107,3.502604E-08,5.250272E+00,640,0,102,960,1920
1617910130.232509,1.692708E-09,2.537306E-01,128,0,102,960,1920
1617910130.315781,1.692708E-09,2.537306E-01,128,0,102,960,1920
1617910130.316235,1.080729E-08,1.619972E+00,268,0,102,960,1920
1617910130.316626,7.942708E-09,1.190582E+00,224,0,102,960,1920
1617910130.316978,5.195313E-08,7.787578E+00,900,0,102,960,1920
1617910130.317291,5.195313E-08,7.787578E+00,900,0,102,960,1920
1617910130.317675,1.250000E-08,1.873703E+00,192,0,0,960,1920
1617910130.318047,7.161458E-10,1.073476E-01,911,0,900,960,1920
1617910130.318344,7.161458E-10,1.073476E-01,911,0,900,960,1920
1617910130.318742,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.319048,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.319351,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.319669,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.320047,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.320401,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.320730,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.321063,1.870079E-08,2.803178E+00,6,0,272,904,1793
1617910130.321436,1.905231E-08,2.855869E+00,1,0,272,904,1793
1617910130.321786,1.905231E-08,2.855869E+00,1,0,272,904,1793
1617910130.322145,1.856018E-08,2.782101E+00,8,0,272,904,1793
1617910130.322515,5.413386E-09,8.114461E-01,195,0,272,904,1793
1617910130.471681,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.472051,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.472371,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.472679,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.472990,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.473322,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.473636,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.473950,1.012373E-08,1.517510E+00,128,0,272,904,1793
1617910130.474343,9.280090E-09,1.391050E+00,0,0,132,904,1793
1617910130.474717,5.202475E-09,7.798313E-01,206,0,132,904,1793
1617910130.475034,5.202475E-09,7.798313E-01,206,0,132,904,1793
1617910130.475389,5.202475E-09,7.798313E-01,206,0,132,904,1793
1617910130.475701,5.202475E-09,7.798313E-01,206,0,132,904,1793
1617910130.476014,5.202475E-09,7.798313E-01,206,0,132,904,1793
1617910130.476405,4.274466E-08,6.407263E+00,704,0,96,904,1793
1617910130.476824,1.275905E-07,1.912534E+01,35,2,193,30,3842
1617910130.477136,1.275905E-07,1.912534E+01,35,2,193,30,3842
1617910130.477443,1.275905E-07,1.912534E+01,35,2,193,30,3842
1617910130.477753,1.275905E-07,1.912534E+01,35,2,193,30,3842
1617910130.478061,1.275905E-07,1.912534E+01,35,2,193,30,3842
1617910130.478396,1.256558E-07,1.883533E+01,153,2,193,30,3842
1617910130.478821,2.432193E-09,3.645766E-01,132,0,0,450,3842
1617910130.479162,4.716981E-09,7.070577E-01,256,0,0,450,3842
1617910130.679155,4.716981E-09,7.070577E-01,256,0,0,450,3842
1617910130.679549,9.286557E-09,1.392020E+00,504,0,0,450,3842
1617910130.679910,2.832031E-08,4.245108E+00,1537,0,0,450,3842
1617910130.680260,4.422170E-09,6.628666E-01,240,0,0,450,3842
1617910130.680581,4.422170E-09,6.628666E-01,240,0,0,450,3842
1617910130.680902,4.422170E-09,6.628666E-01,240,0,0,450,3842
1617910130.681262,0.000000E+00,0.000000E+00,0,0,0,450,3842
1617910130.681610,1.768868E-09,2.651466E-01,96,0,0,450,3842
1617910130.681937,1.685952E-08,2.527179E+00,915,0,0,450,3842
1617910130.682239,1.685952E-08,2.527179E+00,915,0,0,450,3842
1617910130.682572,2.376916E-09,3.562908E-01,129,0,0,450,3842
1617910130.682884,2.376916E-09,3.562908E-01,129,0,0,450,3842
1617910130.683276,3.998379E-09,5.993419E-01,287,0,504,450,3842
1617910130.683573,3.998379E-09,5.993419E-01,287,0,504,450,3842
