TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1617912326.114884,8.013766E+02,1.201233E+05,1013,12822,651,1678,15545
1617912326.117631,1.444627E+03,2.165442E+05,1142,23114,612,1689,15489
1617912326.119412,1.321814E+03,1.981350E+05,1074,21149,708,1710,15522
1617912326.120701,9.375012E+02,1.405279E+05,354,15000,628,1717,15491
1617912326.122299,1.247814E+03,1.870425E+05,964,19965,739,1682,15524
1617912326.123217,5.061885E+02,7.587575E+04,1120,8099,896,1769,15479
1617912326.124614,1.063566E+03,1.594245E+05,908,17017,187,1726,15358
1617912326.126565,1.378815E+03,2.066792E+05,141,22061,710,1701,15465
1617912326.129494,2.498439E+03,3.745065E+05,507,39975,246,1735,15434
1617912326.131973,2.062063E+03,3.090955E+05,833,32993,698,1733,15420
1617912326.132563,3.543877E+01,5.312137E+03,941,567,662,1719,15488
1617912326.133184,1.765631E+02,2.646614E+04,878,2825,752,1773,15430
1617912326.134024,4.075006E+02,6.108280E+04,583,6520,455,1740,15425
1617912326.136769,2.316940E+03,3.473006E+05,191,37071,805,1580,15464
1617912326.138630,1.457316E+03,2.184461E+05,1447,23317,717,1698,15501
1617912326.140735,1.693564E+03,2.538588E+05,596,27097,318,1738,15432
1617912326.142631,1.693565E+03,2.538590E+05,813,27097,318,1738,15432
1617912326.143764,8.250356E+00,1.236697E+03,240,132,318,1738,15432
1617912326.145321,8.250301E+00,1.236689E+03,384,132,318,1738,15432
1617912326.145722,8.250301E+00,1.236689E+03,384,132,318,1738,15432
1617912326.146954,2.880002E+02,4.317015E+04,206,4608,256,960,15432
1617912326.147344,2.880002E+02,4.317015E+04,206,4608,256,960,15432
1617912326.147865,2.880002E+02,4.317015E+04,206,4608,256,960,15432
1617912326.148312,2.880010E+02,4.317026E+04,25,4608,256,960,15432
1617912326.149895,1.039753E+03,1.558551E+05,800,16636,3,960,15432
1617912326.150677,1.039757E+03,1.558556E+05,1576,16636,3,960,15432
1617912326.151322,1.039757E+03,1.558556E+05,1576,16636,3,960,15432
1617912326.152844,6.425056E+01,9.630916E+03,132,1028,3,960,15432
1617912326.156620,6.425056E+01,9.630916E+03,132,1028,3,960,15432
1617912326.157129,1.036484E-04,1.553651E-02,128,0,104,960,15432
1617912326.158114,1.036484E-04,1.553651E-02,128,0,104,960,15432
1617912326.160020,1.036484E-04,1.553651E-02,128,0,104,960,15432
1617912326.161482,3.840003E+02,5.756020E+04,177,6144,104,960,15432
1617912326.162713,3.840003E+02,5.756020E+04,177,6144,104,960,15432
1617912326.163281,3.303437E+01,4.951728E+03,784,528,256,960,0
1617912326.165525,3.303437E+01,4.951728E+03,784,528,256,960,0
1617912326.166291,2.604167E-04,3.903548E-02,252,0,256,960,0
1617912326.167363,2.604167E-04,3.903548E-02,252,0,256,960,0
1617912326.167787,9.603333E+01,1.439503E+04,768,1536,256,960,0
1617912326.168523,0.000000E+00,0.000000E+00,512,7224,0,0,0
1617912326.168934,0.000000E+00,0.000000E+00,512,7224,0,0,0
1617912326.169293,0.000000E+00,0.000000E+00,736,7224,0,0,0
1617912326.169618,0.000000E+00,0.000000E+00,736,7224,0,0,0
1617912326.170616,0.000000E+00,0.000000E+00,736,7224,0,0,0
1617912326.172866,3.129453E+02,4.690932E+04,1991,5007,0,456,16384
1617912326.174967,4.800052E+01,7.195097E+03,60,768,192,456,16384
1617912326.175363,4.800025E+01,7.195057E+03,128,768,192,456,16384
1617912326.175815,4.800129E+01,7.195212E+03,520,768,192,456,16384
1617912326.176422,4.800704E+01,7.196075E+03,1987,768,192,456,16384
1617912326.177090,1.449585E-03,2.172873E-01,508,0,128,0,16384
1617912326.178059,1.449585E-03,2.172873E-01,508,0,128,0,16384
1617912326.178528,1.449585E-03,2.172873E-01,508,0,128,0,16384
1617912326.180847,1.449585E-03,2.172873E-01,508,0,128,0,16384
1617912326.181417,2.403259E-04,3.602395E-02,65,0,128,0,16384
1617912326.184044,4.844666E-04,7.261971E-02,1,0,128,0,16384
1617912326.186449,4.844666E-04,7.261971E-02,1,0,128,0,16384
1617912326.187393,4.844666E-04,7.261971E-02,1,0,128,0,16384
1617912326.187815,2.441406E-04,3.659576E-02,192,0,128,0,16384
1617912326.191934,2.441406E-04,3.659576E-02,192,0,128,0,16384
1617912326.192824,1.220703E-04,1.829788E-02,96,0,128,0,16384
1617912326.193579,1.220703E-04,1.829788E-02,96,0,128,0,16384
1617912326.194598,1.220703E-04,1.829788E-02,96,0,128,0,16384
1617912326.196520,5.275002E+02,7.907030E+04,192,8440,128,0,16384
1617912326.197681,5.275042E+02,7.907088E+04,1216,8440,128,0,16384
1617912326.198964,5.275005E+02,7.907034E+04,270,8440,128,0,16384
1617912326.200995,9.753529E+00,1.462017E+03,255,156,1180,0,16384
1617912326.201364,9.753529E+00,1.462017E+03,255,156,1180,0,16384
1617912326.201772,9.753529E+00,1.462017E+03,255,156,1180,0,16384
1617912326.203869,7.685641E+02,1.152049E+05,768,12297,1180,0,16384
1617912326.205010,1.406264E+01,2.107937E+03,65,225,27,0,16384
1617912326.205925,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.206322,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.208285,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.209103,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.211398,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.212472,1.406679E+01,2.108559E+03,1152,225,27,0,16384
1617912326.214098,1.029968E-04,1.543884E-02,0,0,27,0,16384
1617912326.215025,1.029968E-04,1.543884E-02,0,0,27,0,16384
1617912326.215497,1.029968E-04,1.543884E-02,0,0,27,0,16384
1617912326.217504,1.540000E+03,2.308402E+05,66,24640,27,0,16384
1617912326.218349,1.540000E+03,2.308402E+05,66,24640,27,0,16384
1617912326.219093,1.540000E+03,2.308402E+05,66,24640,27,0,16384
1617912326.219491,1.029968E-04,1.543884E-02,0,0,27,0,16384
1617912326.219927,1.029968E-04,1.543884E-02,0,0,27,0,16384
1617912326.220317,1.251030E-01,1.875247E+01,0,2,27,0,16384
1617912326.224758,0.000000E+00,0.000000E+00,384,0,0,0,0
1617912326.228619,0.000000E+00,0.000000E+00,384,0,0,0,0
1617912326.229425,0.000000E+00,0.000000E+00,384,0,0,0,0
1617912326.230940,0.000000E+00,0.000000E+00,384,0,0,0,0
1617912326.235451,0.000000E+00,0.000000E+00,194,0,0,0,0
1617912326.235970,0.000000E+00,0.000000E+00,705,15,0,0,0
1617912326.237216,0.000000E+00,0.000000E+00,736,15,0,0,0
1617912326.237826,0.000000E+00,0.000000E+00,736,15,0,0,0
1617912326.242249,0.000000E+00,0.000000E+00,0,0,0,0,0
1617912326.243264,0.000000E+00,0.000000E+00,200,0,0,0,0
1617912326.244241,0.000000E+00,0.000000E+00,200,0,0,0,0
1617912326.244773,0.000000E+00,0.000000E+00,128,128,0,0,0
1617912326.245116,0.000000E+00,0.000000E+00,128,128,0,0,0
1617912326.246493,0.000000E+00,0.000000E+00,128,128,0,0,0
1617912326.247142,0.000000E+00,0.000000E+00,32,2048,0,0,0
1617912326.247576,0.000000E+00,0.000000E+00,32,2048,0,0,0
1617912326.249864,3.921243E+02,5.877795E+04,128,6273,2145,0,2040
1617912326.250461,3.921243E+02,5.877795E+04,128,6273,2145,0,2040
1617912326.251591,3.921243E+02,5.877795E+04,128,6273,2145,0,2040
1617912326.254201,3.921237E+02,5.877787E+04,146,6273,2145,0,2040
1617912326.254877,3.921237E+02,5.877787E+04,146,6273,2145,0,2040
1617912326.255547,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.256604,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.257331,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.257707,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.346336,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.346868,6.503186E+00,9.748031E+02,1,103,2145,0,2040
1617912326.348002,9.565717E+00,1.433865E+03,0,152,2145,0,2040
1617912326.348792,9.553952E+00,1.432101E+03,384,152,2145,0,2040
1617912326.349725,9.550031E+00,1.431514E+03,512,152,2145,0,2040
1617912326.351456,9.526746E+00,1.428023E+03,1272,152,2145,0,2040
1617912326.353006,9.526746E+00,1.428023E+03,1272,152,2145,0,2040
1617912326.353850,1.911765E-02,2.865663E+00,624,0,0,0,2040
1617912326.354490,0.000000E+00,0.000000E+00,0,0,0,0,2040
1617912326.356484,4.049191E+01,6.069585E+03,1776,647,0,0,2040
1617912326.357061,4.043771E+01,6.061461E+03,7,647,0,0,2040
1617912326.357506,4.043768E+01,6.061456E+03,6,647,0,0,2040
1617912326.357816,4.043768E+01,6.061456E+03,6,647,0,0,2040
1617912326.358713,9.448529E-01,1.416299E+02,240,15,0,0,2040
1617912326.359594,9.448529E-01,1.416299E+02,240,15,0,0,2040
1617912326.360667,7.002941E+00,1.049714E+03,96,112,0,0,2040
1617912326.362635,7.000000E+00,1.049274E+03,0,112,0,0,2040
1617912326.363745,7.000490E+00,1.049347E+03,16,112,0,0,2040
1617912326.364693,7.000214E+00,1.049306E+03,7,112,0,0,2040
1617912326.366298,1.400784E+01,2.099723E+03,528,224,272,0,2040
1617912326.369985,1.400643E+01,2.099512E+03,62,224,272,0,2040
1617912326.371376,1.400643E+01,2.099512E+03,62,224,272,0,2040
1617912326.374093,2.060008E+03,3.087875E+05,2,32960,272,0,2040
1617912326.374580,3.880392E+00,5.816562E+02,448,62,272,0,2040
1617912326.380802,3.880392E+00,5.816562E+02,448,62,272,0,2040
1617912326.382102,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.383858,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.384312,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.387909,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.389514,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.390976,8.003952E+00,1.199762E+03,129,128,0,0,2040
1617912326.391391,8.021569E+00,1.202403E+03,704,128,0,0,2040
1617912326.398017,4.040032E+03,6.055855E+05,1032,64640,0,0,2040
1617912326.399167,4.040032E+03,6.055855E+05,1032,64640,0,0,2040
1617912326.400492,4.040004E+03,6.055814E+05,128,64640,0,0,2040
1617912326.402020,4.040004E+03,6.055814E+05,128,64640,0,0,2040
1617912326.402417,4.040002E+03,6.055810E+05,60,64640,0,0,2040
1617912326.404427,4.040000E+03,6.055808E+05,1,64640,0,0,2040
1617912326.404955,4.040030E+03,6.055853E+05,994,64640,0,0,2040
1617912326.564815,4.040000E+03,6.055808E+05,12,64640,0,0,2040
1617912326.565374,4.040000E+03,6.055808E+05,0,64640,0,0,2040
1617912326.565707,4.040000E+03,6.055808E+05,12,64640,0,0,2040
1617912326.567803,7.475490E-03,1.120548E+00,256,0,12,0,2040
1617912326.568812,3.676471E-04,5.510891E-02,0,0,12,0,2040
1617912326.571779,3.676471E-04,5.510891E-02,0,0,12,0,2040
1617912326.572882,3.676471E-04,5.510891E-02,0,0,12,0,2040
1617912326.574327,2.481257E+02,3.719311E+04,36,3970,12,0,2040
1617912326.574915,2.481364E+02,3.719471E+04,384,3970,12,0,2040
1617912326.575310,6.506605E+01,9.753156E+03,128,1041,12,0,2040
1617912326.577318,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.577967,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.579857,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.582468,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.584633,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.585783,6.506624E+01,9.753184E+03,134,1041,12,0,2040
1617912326.586161,6.506608E+01,9.753161E+03,129,1041,12,0,2040
1617912326.587579,8.000306E+00,1.199216E+03,2,128,12,0,2040
1617912326.591922,0.000000E+00,0.000000E+00,452,0,0,0,0
1617912326.592244,0.000000E+00,0.000000E+00,452,0,0,0,0
1617912326.592583,0.000000E+00,0.000000E+00,960,0,0,0,0
1617912326.593019,0.000000E+00,0.000000E+00,800,0,0,0,0
1617912326.597220,3.855845E+03,5.779766E+05,768,61692,39,480,0
1617912326.597621,3.011719E+00,4.514453E+02,129,48,39,480,0
1617912326.599274,1.205000E+01,1.806250E+03,512,192,128,480,0
1617912326.602621,1.205000E+01,1.806250E+03,512,192,128,480,0
1617912326.602957,1.205000E+01,1.806250E+03,512,192,128,480,0
1617912326.604432,1.201667E+01,1.801253E+03,256,192,128,480,0
1617912326.606111,1.200000E+01,1.798755E+03,128,192,128,480,0
1617912326.607336,1.201667E+01,1.801253E+03,0,192,128,480,0
1617912326.608595,1.201667E+01,1.801253E+03,0,192,128,480,0
1617912326.610409,1.201667E+01,1.801253E+03,0,192,128,480,0
1617912326.610771,1.201628E+01,1.801194E+03,3,192,128,480,0
1617912326.611192,2.515885E+01,3.771217E+03,0,402,520,960,0
1617912326.614434,2.515885E+01,3.771217E+03,0,402,520,960,0
1617912326.616310,2.515885E+01,3.771217E+03,0,402,520,960,0
1617912326.616867,2.512760E+01,3.766533E+03,480,402,520,960,0
1617912326.618630,2.512760E+01,3.766533E+03,480,402,520,960,0
1617912326.619035,2.512760E+01,3.766533E+03,480,402,520,960,0
1617912326.620922,2.515885E+01,3.771217E+03,0,402,520,960,0
1617912326.622955,2.515885E+01,3.771217E+03,0,402,520,960,0
1617912326.624552,2.515840E+01,3.771149E+03,7,402,520,960,0
1617912326.785617,0.000000E+00,0.000000E+00,2016,0,0,0,0
1617912326.785951,0.000000E+00,0.000000E+00,2016,0,0,0,0
1617912326.787650,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.788162,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.791153,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.791516,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.792339,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.793249,0.000000E+00,0.000000E+00,25,3,1536,0,0
1617912326.800667,0.000000E+00,0.000000E+00,0,63681,0,0,0
1617912326.801723,0.000000E+00,0.000000E+00,9,63681,0,0,0
1617912326.802914,0.000000E+00,0.000000E+00,9,63681,0,0,0
1617912326.803361,0.000000E+00,0.000000E+00,9,63681,0,0,0
1617912326.806430,0.000000E+00,0.000000E+00,9,63681,0,0,0
1617912326.807271,0.000000E+00,0.000000E+00,704,63681,0,0,0
1617912326.807780,0.000000E+00,0.000000E+00,704,63681,0,0,0
1617912326.810487,0.000000E+00,0.000000E+00,704,63681,0,0,0
1617912326.815418,0.000000E+00,0.000000E+00,0,0,0,0,0
1617912326.819429,0.000000E+00,0.000000E+00,0,0,0,0,0
1617912326.823003,9.652889E+01,1.446932E+04,128,1544,24,225,0
1617912326.825722,9.650667E+01,1.446599E+04,0,1544,24,225,0
1617912326.829646,9.650667E+01,1.446599E+04,0,1544,24,225,0
1617912326.830006,9.650667E+01,1.446599E+04,0,1544,24,225,0
1617912326.836052,9.652000E+01,1.446798E+04,96,1544,24,225,0
1617912326.836706,2.278056E+00,3.414719E+02,1025,32,24,225,0
1617912326.838889,5.452208E+02,8.172655E+04,144,8723,24,225,0
1617912326.841180,5.451897E+02,8.172188E+04,16,8723,24,225,0
1617912326.841839,5.451897E+02,8.172188E+04,16,8723,24,225,0
1617912326.842498,5.451897E+02,8.172188E+04,16,8723,24,225,0
1617912326.845235,5.452519E+02,8.173121E+04,256,8723,24,225,0
1617912326.848866,3.080055E+03,4.616886E+05,1024,49280,184,1,960
1617912326.850536,3.080055E+03,4.616886E+05,1024,49280,184,1,960
1617912326.859365,6.361711E+02,9.535965E+04,768,10178,60,0,960
1617912326.863041,1.997296E-01,2.993872E+01,140,3,529,1988,0
1617912326.864683,1.997296E-01,2.993872E+01,140,3,529,1988,0
1617912326.865053,1.998554E-01,2.995757E+01,136,3,529,1988,0
1617912326.865623,2.041310E-01,3.059847E+01,0,3,529,1988,0
1617912326.867266,2.041310E-01,3.059847E+01,0,3,529,1988,0
1617912326.869934,2.041310E-01,3.059847E+01,0,3,529,1988,0
1617912326.979298,2.041310E-01,3.059847E+01,0,3,529,1988,0
1617912326.981000,2.029049E-01,3.041468E+01,39,3,529,1988,0
1617912326.983573,2.056009E+03,3.081880E+05,248,32896,529,1988,0
1617912326.984177,2.056009E+03,3.081880E+05,248,32896,529,1988,0
1617912326.986659,2.056013E+03,3.081885E+05,129,32896,529,1988,0
1617912326.993826,2.056013E+03,3.081885E+05,129,32896,529,1988,0
1617912326.996079,2.056016E+03,3.081890E+05,32,32896,529,1988,0
1617912326.997426,2.056016E+03,3.081890E+05,32,32896,529,1988,0
1617912326.998893,2.586456E-01,3.877000E+01,254,4,529,1988,0
1617912327.001015,2.579854E-01,3.867104E+01,275,4,529,1988,0
1617912327.001791,2.579854E-01,3.867104E+01,275,4,529,1988,0
1617912327.002426,2.040053E-01,3.057962E+01,4,3,529,1988,0
1617912327.005749,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.007257,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.011706,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.014049,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.014778,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.019121,2.039110E-01,3.056548E+01,7,3,529,1988,0
1617912327.019770,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.021745,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.022104,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.122434,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.123750,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.125316,2.025591E-01,3.036285E+01,50,3,529,1988,0
1617912327.126007,2.041310E-01,3.059847E+01,0,3,529,1988,0
1617912327.126710,8.012104E+00,1.200984E+03,144,128,529,1988,0
1617912327.127239,8.008583E+00,1.200456E+03,256,128,529,1988,0
1617912327.132348,8.039707E+00,1.205122E+03,1792,128,529,1988,0
1617912327.133400,8.039707E+00,1.205122E+03,1792,128,529,1988,0
1617912327.134292,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.135714,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.143224,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.144111,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.146920,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.147476,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.150559,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.151442,1.285273E+02,1.926576E+04,320,2055,228,64,0
1617912327.152605,1.523438E-01,2.283575E+01,384,0,228,64,0
1617912327.153116,1.523438E-01,2.283575E+01,384,0,228,64,0
1617912327.155954,1.523438E-01,2.283575E+01,384,0,228,64,0
1617912327.156706,1.676667E+02,2.513260E+04,560,2496,0,3,0
1617912327.157362,1.676667E+02,2.513260E+04,560,2496,0,3,0
1617912327.158381,1.760000E+02,2.638174E+04,960,2496,0,3,0
1617912327.159457,1.760000E+02,2.638174E+04,960,2496,0,3,0
1617912327.160553,1.560417E+02,2.339006E+04,2,2496,0,3,0
1617912327.161906,1.770000E+02,2.653163E+04,1008,2496,0,3,0
1617912327.169352,1.770000E+02,2.653163E+04,1008,2496,0,3,0
1617912327.170930,1.612500E+02,2.417077E+04,252,2496,0,3,0
1617912327.171524,1.612500E+02,2.417077E+04,252,2496,0,3,0
1617912327.171961,1.612500E+02,2.417077E+04,252,2496,0,3,0
1617912327.172482,1.600625E+02,2.399277E+04,195,2496,0,3,0
1617912327.176751,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.178205,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.178683,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.179205,8.666667E+00,1.299101E+03,32,128,0,3,0
1617912327.179636,8.666667E+00,1.299101E+03,32,128,0,3,0
1617912327.180198,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.185602,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.185974,8.000000E+00,1.199170E+03,0,128,0,3,0
1617912327.187281,6.250000E-02,9.368514E+00,0,1,0,3,0
1617912327.188235,8.333333E-02,1.249135E+01,1,1,0,3,0
1617912327.188901,6.041667E-01,9.056231E+01,26,1,0,3,0
1617912327.190546,1.354167E+00,2.029845E+02,62,1,0,3,0
1617912327.191586,9.333333E+00,1.399031E+03,448,0,0,3,0
1617912327.288218,7.950677E+01,1.191777E+04,24,1272,128,960,0
1617912327.289306,7.950677E+01,1.191777E+04,24,1272,128,960,0
1617912327.291572,7.950833E+01,1.191800E+04,0,1272,128,960,0
1617912327.294384,2.057008E+03,3.083377E+05,135,32912,8,0,1016
1617912327.299074,9.752064E+02,1.461798E+05,128,15603,264,449,0
1617912327.299906,9.752064E+02,1.461798E+05,128,15603,264,449,0
1617912327.307560,9.752133E+02,1.461808E+05,449,15603,264,449,0
1617912327.309156,9.752133E+02,1.461808E+05,449,15603,264,449,0
1617912327.311051,5.157541E-01,7.730960E+01,256,8,12,968,0
1617912327.316563,1.120785E+02,1.680015E+04,0,1792,1216,968,0
1617912327.317300,1.120785E+02,1.680015E+04,0,1792,1216,968,0
1617912327.324829,1.120784E+02,1.680013E+04,2,1792,1216,968,0
1617912327.326188,9.675039E+01,1.450252E+04,0,1548,6,968,0
1617912327.326826,9.675039E+01,1.450252E+04,0,1548,6,968,0
1617912327.327140,9.675039E+01,1.450252E+04,12,1548,6,968,0
1617912327.330174,5.683594E-01,8.519493E+01,0,7,402,192,0
1617912327.330840,4.009081E+00,6.009462E+02,420,64,284,960,24
1617912327.411002,0.000000E+00,0.000000E+00,144,0,0,0,0
1617912327.411782,0.000000E+00,0.000000E+00,144,0,0,0,0
1617912327.412548,0.000000E+00,0.000000E+00,144,0,0,0,0
1617912327.417252,0.000000E+00,0.000000E+00,0,8068,0,0,0
1617912327.418802,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.419980,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.423045,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.424294,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.424988,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.425697,0.000000E+00,0.000000E+00,144,8068,0,0,0
1617912327.427550,7.773003E-03,1.165144E+00,6,0,252,1985,7
1617912327.429028,7.773003E-03,1.165144E+00,6,0,252,1985,7
1617912327.429780,8.507963E+00,1.275312E+03,0,136,252,1985,7
1617912327.430643,8.502338E+00,1.274468E+03,178,136,252,1985,7
1617912327.431358,8.507899E+00,1.275302E+03,2,136,252,1985,7
1617912327.432135,9.707222E+01,1.455076E+04,255,1536,1027,3,48
1617912327.433353,9.707222E+01,1.455076E+04,255,1536,1027,3,48
1617912327.434733,9.707222E+01,1.455076E+04,255,1536,1027,3,48
1617912327.435883,9.807436E+00,1.470098E+03,401,156,4,480,48
1617912327.436619,9.750145E+00,1.461510E+03,3,156,4,480,48
1617912327.438245,9.892940E+00,1.482914E+03,992,156,4,480,48
1617912327.441252,2.048535E+03,3.070676E+05,204,32776,284,192,48
1617912327.444060,1.714410E+01,2.569836E+03,904,270,284,192,48
1617912327.449616,1.714410E+01,2.569836E+03,904,270,284,192,48
1617912327.451535,1.697222E+01,2.544072E+03,60,270,284,192,48
1617912327.452303,1.697222E+01,2.544072E+03,60,270,284,192,48
1617912327.456198,1.697222E+01,2.544072E+03,60,270,284,192,48
1617912327.457574,1.163194E-01,1.743585E+01,16,0,284,192,48
1617912327.458496,1.163194E-01,1.743585E+01,16,0,284,192,48
1617912327.460449,6.597222E-02,9.888987E+00,132,0,284,192,48
1617912327.461526,6.597222E-02,9.888987E+00,132,0,284,192,48
1617912327.462359,1.446875E+01,2.168811E+03,200,231,128,192,48
1617912327.465322,1.449002E+01,2.171999E+03,249,231,128,192,48
1617912327.477208,1.449002E+01,2.171999E+03,249,231,128,192,48
1617912327.480376,1.449306E+01,2.172454E+03,0,231,128,192,48
1617912327.484087,1.449306E+01,2.172454E+03,0,231,128,192,48
1617912327.484786,1.449306E+01,2.172454E+03,0,231,128,192,48
1617912327.485384,1.448003E+01,2.170503E+03,226,231,128,192,48
1617912327.487568,7.773438E-01,1.165209E+02,911,7,128,192,48
1617912327.494370,7.773438E-01,1.165209E+02,911,7,128,192,48
1617912327.496481,1.202734E+01,1.802853E+03,65,192,128,192,48
1617912327.500691,1.204818E+01,1.805976E+03,17,192,128,192,48
1617912327.501870,8.266425E+00,1.239106E+03,496,132,224,2051,1016
1617912327.502524,8.266425E+00,1.239106E+03,496,132,224,2051,1016
1617912327.503638,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.506109,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.507457,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.513440,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.519943,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.524511,8.253865E+00,1.237223E+03,288,132,224,2051,1016
1617912327.525899,3.400000E-01,5.096472E+01,492,0,220,966,1016
1617912327.526577,3.400000E-01,5.096472E+01,492,0,220,966,1016
1617912327.527509,1.280086E+02,1.918800E+04,192,2048,128,960,494
1617912327.529218,1.280086E+02,1.918800E+04,192,2048,128,960,494
1617912327.530318,1.280086E+02,1.918800E+04,192,2048,128,960,494
1617912327.531960,1.280086E+02,1.918800E+04,192,2048,128,960,494
1617912327.543628,1.282575E+02,1.922532E+04,2048,2048,128,960,494
1617912327.544939,1.281030E+02,1.920216E+04,896,2048,128,960,494
1617912327.546323,1.403608E+01,2.103955E+03,771,224,1040,960,494
1617912327.547015,1.413197E+01,2.118330E+03,56,224,1040,960,494
1617912327.548110,1.410730E+01,2.114630E+03,240,224,1040,960,494
1617912327.548839,1.410730E+01,2.114630E+03,240,224,1040,960,494
1617912327.549908,1.410730E+01,2.114630E+03,240,224,1040,960,494
1617912327.550980,1.400094E+01,2.098688E+03,1033,224,1040,960,494
1617912327.552437,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.553838,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.555568,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.557215,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.558535,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.560829,1.413627E+01,2.118973E+03,24,224,1040,960,494
1617912327.561551,1.410569E+01,2.114389E+03,252,224,1040,960,494
1617912327.562573,7.900125E+01,1.184199E+04,16,1264,384,24,18383
1617912327.564960,7.900082E+01,1.184192E+04,144,1264,384,24,18383
1617912327.565964,7.900082E+01,1.184192E+04,144,1264,384,24,18383
1617912327.568214,7.900082E+01,1.184192E+04,144,1264,384,24,18383
1617912327.568893,7.900082E+01,1.184192E+04,144,1264,384,24,18383
1617912327.570239,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.573003,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.575083,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.576053,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.576998,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.578468,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.579054,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.580590,2.680005E+02,4.017227E+04,544,4288,384,24,18383
1617912327.581865,0.000000E+00,0.000000E+00,0,0,0,2048,18383
1617912327.583791,6.575070E+01,9.855782E+03,200,1052,17,2048,18383
