TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1618260841.861727,0.000000,0.000000,3331,0,0,0,0

1618260841.861999,0.000000,0.000000,3331,0,0,0,0

1618260841.862059,0.000000,0.000000,3331,0,0,0,0

1618260841.862299,0.000000,0.000000,3331,0,0,0,0

1618260841.862354,0.000000,0.000000,3331,0,0,0,0

1618260841.863482,0.000000,0.000000,3331,0,0,0,0

1618260841.863666,0.000000,0.000000,3943,0,0,0,0

1618260841.863793,0.000000,0.000000,3943,0,0,0,0

1618260841.863916,0.000000,0.000000,3943,0,0,0,0

1618260841.864039,0.000000,0.000000,3943,0,0,0,0

1618260841.864168,0.000000,0.000000,3943,0,0,0,0

1618260841.865217,0.000000,0.000000,3943,0,0,0,0

1618260841.865674,0.000000,0.000000,3943,0,0,0,0

1618260841.865831,0.000000,0.000000,3943,0,0,0,0

1618260841.865930,0.000000,0.000000,3943,0,0,0,0

1618260841.866138,0.000000,0.000000,3943,0,0,0,0

1618260841.866266,0.000000,0.000000,3943,0,0,0,0

1618260841.866439,0.000000,0.000000,3943,0,0,0,0

1618260841.866593,0.000000,0.000000,3943,0,0,0,0

1618260841.866696,0.000000,0.000000,3943,0,0,0,0

1618260841.866754,0.000000,0.000000,3943,0,0,0,0

1618260841.866806,0.000000,0.000000,3943,0,0,0,0

1618260841.866859,0.000000,0.000000,3943,0,0,0,0

1618260841.866910,0.000000,0.000000,3943,0,0,0,0

1618260841.866962,0.000000,0.000000,3943,0,0,0,0

1618260841.868206,0.000000,0.000000,3943,0,0,0,0

1618260841.868336,0.000000,0.000000,3943,0,0,0,0

1618260841.868451,0.000000,0.000000,3943,0,0,0,0

1618260841.868561,0.000000,0.000000,3943,0,0,0,0

1618260841.868671,0.000000,0.000000,3943,0,0,0,0

1618260841.868786,0.000000,0.000000,3943,0,0,0,0

1618260841.868901,0.000000,0.000000,3943,0,0,0,0

1618260841.869014,0.000000,0.000000,3943,0,0,0,0

1618260841.869126,0.000000,0.000000,3943,0,0,0,0

1618260841.869238,0.000000,0.000000,3943,0,0,0,0

1618260841.869360,0.000000,0.000000,3943,0,0,0,0

1618260841.869476,0.000000,0.000000,3943,0,0,0,0

1618260841.871803,0.000000,0.000000,3943,0,0,0,0

1618260841.876995,0.000000,0.000000,3943,0,0,0,0

1618260841.877334,0.000000,0.000000,4431,0,0,0,0

1618260841.877631,0.000000,0.000000,4431,0,0,0,0

1618260841.877848,0.000000,0.000000,4431,0,0,0,0

1618260841.878061,0.000000,0.000000,4431,0,0,0,0

1618260841.878487,0.000000,0.000000,4431,0,0,0,0

1618260841.878852,0.000000,0.000000,4431,0,0,0,0

1618260841.879107,0.000000,0.000000,4431,0,0,0,0

1618260841.879639,0.000000,0.000000,4431,0,0,0,0

1618260841.879855,0.000000,0.000000,4431,0,0,0,0

1618260841.883663,0.000000,0.000000,4431,0,0,0,0

1618260841.884462,0.000000,0.000000,4431,0,0,0,0

1618260841.884696,0.000000,0.000000,4431,0,0,0,0

1618260841.884893,0.000000,0.000000,4431,0,0,0,0

1618260841.885091,0.000000,0.000000,4431,0,0,0,0

1618260841.885284,0.000000,0.000000,4431,0,0,0,0

1618260841.885479,0.000000,0.000000,4431,0,0,0,0

1618260841.885673,0.000000,0.000000,4431,0,0,0,0

1618260841.885867,0.000000,0.000000,4431,0,0,0,0

1618260841.886065,0.000000,0.000000,4431,0,0,0,0

1618260841.886371,0.000000,0.000000,4431,0,0,0,0

1618260841.886578,0.000000,0.000000,5376,0,0,0,0

1618260841.886769,0.000000,0.000000,5376,0,0,0,0

1618260841.886961,0.000000,0.000000,5376,0,0,0,0

1618260841.887154,0.000000,0.000000,5376,0,0,0,0

1618260841.887346,0.000000,0.000000,5376,0,0,0,0

1618260841.887540,0.000000,0.000000,5376,0,0,0,0

1618260841.890355,0.000000,0.000000,5376,0,0,0,0

1618260841.890576,0.000000,0.000000,5376,0,0,0,0

1618260841.890769,0.000000,0.000000,5376,0,0,0,0

